globalid,CreationDate,Creator,EditDate,Editor,date_and_time,your_mode_of_transportation,mode_other,request,request_other,additional_comments,shape_wkt,POINT_X,POINT_Y
{2D8DD8F7-51B4-4B8F-BFC4-2779931F0AAD},6/5/2026 17:42:41.886,,6/5/2026 17:42:41.886,,6/5/2026 17:21:00.000,bikes,,other,very confusing intersection and access/egress to/from Maverick Square  for pedestrians and bicyclists.,"Unclear pathways into and out from the Square. The entire Square should be redesigned with pedestrians in mind so as to function as a real 'Square', and realign re-accommodate bus feeder routes to be less disruptive of communal space and of pedestrians and bicyclists flow; whilst still functioning as a key transit hub for the city. This is essentially an urban design problem, and thinking 'outside the box' is needed, including repositioning bus access routes and stops along perpendicular local roads to the West of the Square....among other changes that will require coordination and dialogue with MBTA. The city needs to adopt a modal hierarchy policy: pedestrians --> transit --> automobiles. The changes in bus feeder routes and stop locations will not necessarily change current route nor dwell times if well designed and coordinated with MBTA; the city needs to assist in evolving this transit hub into a more dignified Square/Plaza for residents, visitors, and those transferring ",POINT (-71.038986916999988 42.370201055000052),-71.038986916999988,42.370201055000052
{86A21434-D8AC-4C4C-B2E4-573BF331F656},6/9/2026 20:47:58.142,,6/9/2026 20:47:58.142,,6/9/2026 20:39:00.000,drives,,speeding,,"Hello,
I have lived on Richmond Street for 8 years now and am increasingly alarmed about the drivers who speed on the street despite stop signs at the three-way intersection with Butler Street. Several neighbors and I have discussed this and want to understand what action(s) can be taken. Suggestions include trimming the trees on the south side of Richmond Steet before Butler to improve visibility of the stop sign; painting STOP on the road before the stop lines in all three locations at the intersection; and, adding a speed bump.
Today, June 9, I spoke with Liam in City Councilor John FitzGerald's office and he promised to mention it to the Councilman. Also, Liam gave me the address for the Boston Transportation Department and I will mail a letter tomorrow with the message above.
I appreciate your attention.
Deborah Kane
100 Richmond St
Boston, MA 02124
M 617.716.9619",POINT (-71.064625042999978 42.274738331000037),-71.064625042999978,42.274738331000037
{5CD9B126-61AB-47AA-9AD7-F627057A9788},6/10/2026 1:09:24.855,,6/10/2026 1:09:24.855,,6/10/2026 0:59:00.000,walks,,other,Daily near-miss pedestrian hazard at Border St & Central Sq. Drivers often roll stop sign and enter crosswalk while people are crossing. Frequent unsafe conditions needing Vision Zero review.,"I am submitting a serious pedestrian safety concern for Border Street and Central Square in East Boston.

I cross this intersection multiple times per day and regularly experience near-miss incidents where vehicles fail to fully stop at the stop sign and enter or encroach into the marked crosswalk while pedestrians are actively crossing. This is a consistent daily pattern of unsafe driver behavior and failure to yield.

This creates a high-risk pedestrian environment at a residential crossing with frequent foot traffic.

There has also been a confirmed fatal pedestrian crash at the nearby intersection of Meridian Street and Central Square within the past year, indicating elevated risk in this corridor.

Given repeated near-misses, stop-sign noncompliance, and proximity to a recent fatality, I request urgent Vision Zero review as a connected safety corridor, including enforcement and engineering interventions such as daylighting, curb extensions, or raised crosswalks.",POINT (-71.039624301999936 42.375425072000041),-71.039624301999936,42.375425072000041
{FD55C56E-CEE2-4FC0-8A82-E2A2E01BE40F},6/12/2026 11:07:29.782,,6/12/2026 11:07:29.782,,6/12/2026 11:00:00.000,other,resident,runlightssigns,,"I'm a longtime resident at this corner, and I have concerns about the constant speeding on Richmond Street. People do not stop at the stop signs between dusk and dawn. Late night racing is a problem. ",POINT (-71.064875597999958 42.274677290000056),-71.064875597999958,42.274677290000056
{BCE84E63-04CB-414C-BD91-65645FB2A84C},6/12/2026 18:35:09.087,,6/12/2026 18:35:09.087,,6/12/2026 18:24:00.000,walks,,runlightssigns,,"Drivers routinely run the stop signs at the intersection of Richmond and Butler Streets. Drivers speed down these streets every day, all day. Drivers have hit telephone poles, trees, and parked cars along these streets. Our own car was smashed into by an out of control driver a couple of years ago when it was parked on Richmond. Walking in the crosswalk feels dangerous since drivers don't even slow down at the stop signs. At one point these streets were on the list for speed bump installation but then we were removed from the list. No idea why since it would help the situation here. There is a school at the corner of Richmond and Dorchester, there are children and elderly in the neighborhood. People just want to feel safe walking and living here.",POINT (-71.064864870999941 42.274619708000046),-71.064864870999941,42.274619708000046
{A4132D81-1E64-4D23-ADC5-A9FBAF7C3264},6/17/2026 21:53:11.061,,6/17/2026 21:53:11.061,,6/17/2026 21:49:00.000,walks,,speeding,,"I was nearly hit by a cyclist speeding down the sidewalk, going at least 20 mph. She then proceeded to flip me off for not getting out of her way and then nearly plowed through a crowd of pedestrians behind me, as well as another cyclist. She also looked like she was wearing scrubs so I assume she works at one of the hospitals nearby. I'm sorry - how is this behavior ok? ",POINT (-71.112604128999976 42.332924973000047),-71.112604128999976,42.332924973000047
{277B24FA-B442-497A-81A5-9AF556261204},6/29/2026 13:28:05.147,,6/29/2026 13:28:05.147,,6/29/2026 13:24:00.000,walks,,speeding,,"I live on Horace and countless people are bypassing Bennington St by taking Horace St (between Harmony St and Moore St).  They are driving well above the speed limit and there are children on this road.  We need some drive slow signage.  Would be nice to have someone monitor the speed people are driving on this road.

",POINT (-71.01990215099994 42.381229502000053),-71.019902150999940,42.381229502000053
{2A99DD2F-DAFC-4EC6-A516-262A53B77C3D},7/9/2026 22:36:48.503,,7/9/2026 22:36:48.503,,7/9/2026 22:32:00.000,bikes,,bikefacility,,"The entire bike lane along Cambridge St. near MGH is essentially serving as a pick-up and drop-off area for drivers (including Ubers, taxis, also private vehicles) who collect or drop off patients at MGH or are just getting their takeout. Every. Single. Time that I walk or bike down this street, the lanes are completely blocked with multiple drivers stopped. I often ask them to move/remind them that it's a bike lane and just get the same response: that it's none of my business. I've reported this to Boston 311 many times and have still never seen anyone ticketed. This bike lane is a joke.",POINT (-71.065285438999979 42.361297217000072),-71.065285438999979,42.361297217000072
{A02B5C03-EF37-4B57-A86A-F680DDE77521},7/9/2026 22:41:28.219,,7/9/2026 22:41:28.219,,7/9/2026 22:39:00.000,walks,,runlightssigns,,Delivery drivers often shoot through this intersection at red lights or weave in and out of bike lanes on this street. I feel very unsafe walking here.,POINT (-71.063774819999935 42.361309901000027),-71.063774819999935,42.361309901000027
{D9EDD2A0-E58F-44DC-9140-39457559A22A},7/10/2026 12:31:00.697,,7/10/2026 12:31:00.697,,7/10/2026 12:29:00.000,bikes,,bikefacility,,The bike lane is so potholed that you need a mountain bike to navigate it. Or else bike in the middle of the road in front of cars.,POINT (-71.077181572999962 42.344178821000071),-71.077181572999962,42.344178821000071
{B69DA714-4125-433F-A9CF-863074FCEC59},7/10/2026 13:24:43.031,,7/10/2026 13:24:43.031,,7/10/2026 13:17:00.000,walks,,visibility,,"at the corner of Amory Street and School Street in Jamaica Plain, the crosswalk is not very visible to people coming up the hill from the south. it's a very dangerous pedestrian crossing with a lot of school-age kids. we really need a push button flasher to warn people in cars that someone is crossing the street. It's only a matter of time before there is a pedestrian fatality. at the very least it needs daylighting",POINT (-71.101934799999981 42.317671200000063),-71.101934799999981,42.317671200000063
{E61F522F-5D7A-49E0-B7D1-D621D92023B9},7/10/2026 21:15:20.483,,7/10/2026 21:15:20.483,,7/10/2026 20:49:00.000,bikes,,bikefacility,,"The whole stretch of Washington Street around the Egleston Square area (particularly from Columbus Ave to Forest Hills St) is very dangerous for bikes - there's no bike lane, the street is narrow and there is heavy traffic at nearly all hours. 

After getting doored on this stretch a few years back (despite riding at 10mph, using lights and being aware of my surroundings) and getting a concussion, I've avoided riding on this street despite the convenience it would offer. I hope that someday it will be safe to ride once again. ",POINT (-71.099243630999979 42.314853491000065),-71.099243630999979,42.314853491000065
{7C229B87-FDB6-4437-98C5-EFDFC40AD2D1},7/10/2026 21:20:34.494,,7/10/2026 21:20:34.494,,7/10/2026 21:17:00.000,walks,,speeding,,"Drivers and motorcycles/mopeds speed constantly on MLK Jr Blvd, throughout the day but also at night - I live near the street so I hear them racing past again and again throughout the night. I wish there were some speed bumps or other traffic calming measures to slow people down in the stretches between the traffic lights. ",POINT (-71.090494277999937 42.32088961200003),-71.090494277999937,42.320889612000030
{17A95025-3904-409A-812B-31029B29E2A4},7/10/2026 21:28:21.684,,7/10/2026 21:28:21.684,,7/10/2026 21:22:00.000,bikes,,roadwaymaint,,"Most of Magazine Street, but especially the part between Cedric Street and Mass Ave, has so many potholes (and old sewer drains that rise up instead of laying flat) that it's difficult and unsafe to bike - bikers are forced to veer into the center of the lane because the potholes take up the usual biking space. There are so many potholes I don't even know where to start with a 311 pothole request- the whole stretch of street just needs to be repaved. For anyone working or visiting 1010, improving this stretch would mean a safer way to commute. ",POINT (-71.070953388999953 42.326882792000049),-71.070953388999953,42.326882792000049
{E17BFC60-4290-424D-9C74-736BEE3A8437},7/13/2026 14:59:59.740,,7/13/2026 14:59:59.740,,7/13/2026 14:57:00.000,bikes,,bikefacility,,Columbus Ave after Ruggles needs substantial improvement. The roadway needs to be paved and maintenanced. The bike lanes are not usable due to the conditions and bikes are at risk of being doored. This requires cyclists to ride in the middle of the lane in front of cars which is not safe. ,POINT (-71.074252726999987 42.34667145800006),-71.074252726999987,42.346671458000060
{377572CB-1400-405E-8CD2-8A5DE8052F75},7/13/2026 15:01:07.741,,7/13/2026 15:01:07.741,,7/13/2026 15:00:00.000,bikes,,bikefacility,,"Being at the end of the SW corridor, Dartmouth St NEEDS appropriate bike travel lanes in both directions to either Stuart St or Columbus. ",POINT (-71.075820351999937 42.347109685000078),-71.075820351999937,42.347109685000078
{AAF8C932-AD6D-4484-8403-7B2512C611B5},7/13/2026 15:06:37.686,,7/13/2026 15:06:37.686,,7/13/2026 15:03:00.000,walks,,speeding,,People speed much faster than posted limits in a very residential and pedestrian heavy roadway. There should be a limit of 25 mph and speed humps. ,POINT (-71.10567752999998 42.328080360000058),-71.105677529999980,42.328080360000058
{1821E5B8-6865-4AC3-A6AF-CB7CD09308E0},7/13/2026 15:35:30.764,,7/13/2026 15:35:30.764,,7/10/2026 21:28:00.000,walks,,runlightssigns,,"I work at 1010 so I go through this intersection about twice a day. When the light switches to red and the pedestrian crossing light turns on, at least one and sometimes two cars run the red light, especially at the morning and evening rush hours. Pedestrians are constantly at risk crossing here. I wish someday there could be cameras that would catch license plates every time someone runs the light.",POINT (-71.067885924999985 42.328040409000039),-71.067885924999985,42.328040409000039
{02E69DBA-3626-4D62-B1F8-7C1CFD810796},7/14/2026 19:39:36.791,,7/14/2026 19:39:36.791,,7/14/2026 19:33:00.000,bikes,,bikefacility,,Bikes need protection approaching the curb cut to the sidewalk for the Arborway. Vehicles will drive over the buffer and the bike lane in advance of the roadway widening from one lane to two. I was nearly hit when a vehicle sped past me just as I was approaching the curb cut. Putting some sort of barrier (flexpost or a raised curb) in the buffer would prevent vehicles from entering the second lane too soon and endangering bicyclists.,POINT (-71.117999723999958 42.302623739000069),-71.117999723999958,42.302623739000069
{B4026FDC-F502-4120-B762-A4CE019FF776},7/14/2026 19:46:25.768,,7/14/2026 19:46:25.768,,7/14/2026 19:42:00.000,bikes,,sidewalk,,"I avoid the rotary by traveling between the Arborway carriage road and Orchard St. Admittedly, I bike the wrong way on Orchard St, but this is safer than biking on the Arborway north of Center St. But having a crosswalk and RRFB across Center St at Orchard St would make things safer for me. It would also put a crosswalk where there are bus stops. The nearest crosswalk is ~500' at Ballard St.",POINT (-71.120119257999988 42.309059423000065),-71.120119257999988,42.309059423000065
